line_id,order_id,book_id,price
1172,5684,2656,12.59
1173,338,2087,2.00
1174,6830,5290,17.13
1175,4063,5366,8.74
1176,4128,4437,13.57
1177,2663,4175,5.62
1178,598,9926,7.27
1179,1759,2168,19.28
1180,261,1094,14.17
1181,2939,9446,3.76
1182,3791,4602,6.41
1183,3242,901,11.47
1184,7356,8456,4.08
1185,2808,10750,13.36
1186,5422,624,19.88
1187,2891,854,15.84
1188,2328,3687,19.47
1189,2313,9301,15.33
1190,5288,9639,2.75
1191,2134,4790,1.81
1192,7536,9164,9.57
1193,1155,9684,17.61
1194,2439,2522,10.55
1195,5634,10878,11.84
1196,3845,2246,4.20
1197,1089,6567,2.74
1198,6652,9339,17.98
1199,4199,5357,7.49
1200,2633,3041,18.33
1201,4004,8979,12.61
1202,2976,6065,0.64
1203,3656,5846,14.31
1204,2820,4671,0.30
1205,4938,10091,10.46
1206,4600,9871,7.24
1207,19,8747,9.64
1208,110,9296,18.82
1209,7548,9611,11.68
1210,4249,5237,9.40
1211,3726,10849,12.38
1212,802,4406,6.39
1213,5501,4000,8.63
1214,7021,10575,12.17
1215,6105,5520,9.99
1216,5097,1113,6.84
1217,6574,2565,12.17
1218,6645,7170,1.41
1219,6738,2605,5.31
1220,1689,2047,10.49
1221,7541,8593,0.52
1222,4068,6817,2.20
1223,7476,3397,13.69
1224,7207,5375,3.84
1225,597,4950,15.34
1226,3622,2676,0.32
1227,1595,9602,12.51
1228,187,5970,13.73
1229,705,4060,16.65
1230,6047,4334,13.52
1231,926,3026,18.25
1232,2767,161,7.47
1233,7287,2503,18.96
1234,2357,2424,19.14
1235,5269,2093,3.94
1236,5689,4407,18.37
1237,586,10595,6.81
1238,2763,2137,0.09
1239,4599,8391,12.43
1240,3495,4035,6.01
1241,5803,6052,1.06
1242,1688,4497,1.61
1243,194,5872,16.72
1244,4272,1862,5.46
1245,5667,9482,3.05
1246,4148,1677,1.73
1247,265,4088,3.01
1248,2491,9955,19.23
1249,1625,9383,5.27
1250,4906,7411,13.56
1251,6493,1410,12.12
1252,2627,9195,12.31
1253,7160,3004,8.69
1254,7247,9455,15.19
1255,4630,889,13.86
1256,3340,9242,13.05
1257,454,8153,16.23
1258,6981,9294,17.19
1259,2887,4563,15.21
1260,1112,2944,12.07
1261,4646,8060,15.88
1262,4409,4089,11.64
1263,2750,10529,6.76
1264,2348,10150,6.43
1265,7124,2254,8.90
1266,985,5329,0.94
1267,5720,252,0.54
1268,247,7165,17.39
1269,2425,5684,10.77
1270,1747,524,5.91
1271,2148,2195,19.49
1272,3910,7744,16.99
1273,4613,2307,4.79
1274,4563,1985,17.59
1275,6166,9987,13.22
1276,1409,4635,9.30
1277,6260,733,2.79
1278,6482,4228,9.16
1279,1965,419,0.11
1280,269,2248,1.77
1281,1385,10642,9.74
1282,7503,10569,6.83
1283,2558,1848,10.61
1284,4290,2697,10.18
1285,4925,3239,2.07
1286,2016,4529,1.24
1287,1797,3232,12.26
1288,4267,4523,11.42
1289,2569,8693,6.32
1290,4708,10846,8.62
1291,1763,1288,2.42
1292,5766,4600,2.34
1293,6150,4003,6.26
1294,6072,3303,4.77
1295,6926,9578,13.11
1296,7142,9929,15.88
1297,1849,9864,9.50
1298,1228,10553,11.98
1299,2900,8877,13.38
1300,6949,903,4.01
1301,1885,4503,17.87
1302,992,5388,12.09
1303,3292,7113,5.01
1304,2916,10790,1.55
1305,137,8702,10.88
1306,5225,5439,3.18
1307,6126,6024,9.16
1308,7237,1683,1.06
1309,4702,10206,18.86
1310,4089,6615,12.71
1311,644,5028,11.42
1312,6145,6453,11.20
1313,4695,6114,8.43
1314,3633,8057,0.90
1315,1313,5562,16.04
1316,3801,7300,8.96
1317,605,6205,10.66
1318,1172,4718,13.52
1319,3768,5973,9.41
1320,6446,10766,1.54
1321,3044,10191,1.13
1322,3681,883,12.04
1323,272,7149,5.11
1324,3079,4657,12.05
1325,2682,6915,13.65
1326,1842,428,17.86
1327,3157,6923,18.44
1328,5747,5533,9.84
1329,3451,2902,13.43
1330,5313,2609,1.04
1331,7380,2399,7.79
1332,2191,123,17.43
1333,2196,7838,1.65
1334,5736,9932,8.61
1335,3008,8584,13.03
1336,4836,7049,19.11
1337,404,3136,7.37
1338,5623,1079,11.66
1339,4818,10000,4.55
1340,4289,2499,5.05
1341,2112,6044,4.39
1342,2416,10918,12.20
1343,4399,8495,11.84
1344,103,10653,2.44
1345,1223,8271,7.65
1346,4088,7843,3.99
1347,5968,998,18.63
1348,1643,8199,10.33
1349,1282,6861,2.07
1350,3319,8131,15.56
1351,7139,1238,3.13
1352,1946,7685,8.77
1353,739,4086,3.04
1354,1185,9398,1.58
1355,6006,1755,4.19
1356,4476,1524,19.95
1357,2819,7148,14.70
1358,1764,1108,1.42
1359,443,7645,19.23
1360,553,245,6.42
1361,4455,1141,15.88
1362,5070,7498,2.00
1363,1536,4106,12.36
1364,5875,254,2.80
1365,5092,39,2.79
1366,5434,1195,15.08
1367,5647,3396,9.08
1368,4633,6177,0.29
1369,3871,3753,4.89
1370,351,4716,1.08
1371,3863,9230,8.53
1372,2516,1616,18.53
1373,6726,5738,15.39
1374,3662,4817,6.52
1375,6737,8642,12.36
1376,1773,2800,5.45
1377,6884,240,8.56
1378,1882,4229,11.05
1379,7436,9390,3.36
1380,451,7104,16.78
1381,7210,4637,17.63
1382,1579,4552,18.07
1383,1133,10136,19.69
1384,6999,3473,12.27
1385,176,2686,9.73
1386,2823,8411,10.88
1387,1824,8468,16.02
1388,5135,1419,0.38
1389,60,1270,11.63
1390,6857,4368,11.57
1391,6034,1351,9.13
1392,4130,9686,10.05
1393,1098,10294,15.51
1394,6160,7186,17.71
1395,606,8595,17.46
1396,7170,5601,19.22
1397,6039,9492,1.56
1398,4126,6640,7.07
1399,4989,4109,18.85
1400,228,6750,12.61
1401,2259,2987,11.98
1402,1052,10305,19.72
1403,148,7394,7.00
1404,2536,10255,5.33
1405,255,5840,19.09
1406,2420,3047,13.08
1407,253,10062,18.17
1408,3283,10698,9.84
1409,4036,10756,2.57
1410,3669,5339,12.63
1411,2343,10337,0.23
1412,6133,589,3.92
1413,4442,5679,19.55
1414,2201,2347,17.23
1415,5676,1943,13.21
1416,2970,5151,1.48
1417,5240,8727,9.25
1418,455,6662,1.02
1419,3553,1199,11.30
1420,3240,2476,18.89
1421,6123,6388,14.94
1422,4965,9676,13.00
1423,1979,9539,18.23
1424,3210,2896,14.73
1425,6046,8795,16.18
1426,4746,3030,12.66
1427,4920,2383,9.40
1428,3235,6468,9.14
1429,3665,3123,0.57
1430,5404,8224,12.77
1431,330,10253,17.27
1432,5745,5894,19.00
1433,5567,6236,5.28
1434,5480,6898,9.34
1435,7103,5837,8.50
1436,4475,2432,14.37
1437,6233,1841,8.85
1438,244,8851,12.14
1439,5931,9692,6.62
1440,5213,155,10.40
1441,2391,7556,18.09
1442,1380,9612,15.65
1443,2756,3809,5.84
1444,5298,8805,8.88
1445,1706,7047,0.57
1446,2570,300,5.06
1447,2623,4306,12.29
1448,1426,7873,9.44
1449,5259,3869,11.39
1450,2276,1708,13.91
1451,3195,9520,7.14
1452,3378,1455,1.10
1453,7267,3872,3.53
1454,1497,10128,2.77
1455,831,9353,0.34
1456,3982,7752,0.41
1457,2186,10733,15.52
1458,5274,9711,2.92
1459,852,4993,2.61
1460,6953,7330,18.11
1461,2554,9216,4.98
1462,6672,2791,8.70
1463,7157,10837,17.70
1464,5898,4134,19.99
1465,3341,10582,11.00
1466,1519,8859,13.97
1467,6887,4146,4.09
1468,6400,9731,19.44
1469,5773,4977,5.83
1470,6086,3895,16.73
1471,6787,4481,5.31
1472,3366,4345,2.01
1473,4843,3086,0.61
1474,698,272,3.31
1475,1542,8991,16.84
1476,5051,5212,13.93
1477,6520,8944,17.11
1478,1933,9443,10.22
1479,411,2764,12.24
1480,1438,1785,7.91
1481,1214,9874,10.82
1482,47,4051,1.62
1483,1807,1115,6.37
1484,660,5219,3.27
1485,3617,2042,18.09
1486,4991,8196,17.74
1487,602,5095,1.00
1488,4627,2073,7.26
1489,7302,1778,0.63
1490,5867,10148,8.69
1491,4173,10082,10.75
1492,4468,2450,8.14
1493,1307,6987,4.59
1494,2660,5359,6.62
1495,430,3270,13.80
1496,6407,4158,8.29
1497,7243,10444,10.03
1498,3743,10699,8.88
1499,4652,3780,9.92
1500,5171,10801,19.85
1501,185,4178,4.02
1502,5271,1977,10.20
1503,6619,991,14.78
1504,3066,5794,2.45
1505,6042,461,16.11
1506,4206,3593,12.20
1507,5860,10293,4.74
1508,1149,6679,4.24
1509,2647,10557,11.76
1510,5375,1850,19.80
1511,5145,1010,19.12
1512,475,7003,1.04
1513,2354,1888,6.42
1514,3446,3175,15.72
1515,3368,1706,18.00
1516,5705,8873,7.87
1517,773,4254,8.11
1518,6208,5021,2.25
1519,6158,1734,16.86
1520,5921,10287,3.34
1521,6536,4211,13.31
1522,7230,10300,10.36
1523,2718,10491,18.22
1524,1138,2651,1.94
1525,1113,3387,12.40
1526,1450,6814,9.04
1527,1828,9158,16.72
1528,2936,930,13.25
1529,3554,4006,11.72
1530,4777,1454,14.66
1531,6600,6594,15.93
1532,7297,10026,10.67
1533,6408,5340,1.37
1534,3229,426,8.60
1535,71,7999,3.94
1536,7071,8528,14.61
1537,282,7585,2.20
1538,2573,3126,0.13
1539,1471,4295,13.72
1540,4678,2597,8.32
1541,3119,9890,0.69
1542,2543,3441,0.85
1543,1132,10211,7.18
1544,1765,10886,6.61
1545,3198,8863,11.32
1546,482,8589,2.79
1547,2224,5593,2.43
1548,6960,4391,0.88
1549,1354,7028,9.12
1550,1961,10760,15.69
1551,1262,5545,17.88
1552,3779,8209,17.69
1553,4576,9375,15.74
1554,6773,5232,18.07
1555,1431,1514,5.99
1556,6359,404,1.38
1557,4217,5630,3.53
1558,1432,10965,19.34
1559,7396,597,1.00
1560,5661,7885,4.32
1561,6829,2285,3.36
1562,2759,10651,5.68
1563,4720,712,1.77
1564,5488,2549,12.38
1565,5879,6546,17.02
1566,1018,43,5.89
1567,6725,9547,4.83
1568,4425,8686,16.42
1569,6947,10618,14.96
1570,4944,5491,14.34
1571,4839,154,2.69
1572,346,4961,18.98
1573,7444,685,17.51
1574,4319,1823,0.18
1575,7418,4459,14.23
1576,2533,9670,6.15
1577,1150,6839,19.92
1578,7222,1105,14.40
1579,5812,979,8.56
1580,5108,1717,1.37
1581,5006,6189,19.48
1582,1186,4981,8.22
1583,1401,7951,6.79
1584,1630,3408,7.94
1585,3414,8,13.40
1586,1237,10823,11.31
1587,6451,3643,0.70
1588,3479,5528,7.03
1589,4215,8096,9.54
1590,6252,846,15.22
1591,4361,10431,11.74
1592,6054,4429,10.03
1593,1891,10244,12.23
1594,991,7295,4.12
1595,823,7278,19.87
1596,1646,2722,10.08
1597,7278,9452,6.10
1598,6707,2033,4.85
1599,6624,6451,0.09
1600,7088,8485,14.65
1601,1046,5427,11.47
1602,6603,9786,2.63
1603,1606,2760,18.83
1604,6460,742,7.57
1605,7150,4210,11.92
1606,2513,4382,17.59
1607,4674,6375,10.30
1608,1751,10425,10.49
1609,5682,329,14.84
1610,6440,7092,19.95
1611,94,6112,19.17
1612,1570,9633,4.79
1613,5163,9809,14.04
1614,6327,9462,9.91
1615,363,3155,12.25
1616,3950,7773,19.98
1617,5289,9719,18.11
1618,2780,921,0.42
1619,2607,6446,2.97
1620,3984,8739,9.10
1621,3427,9330,4.60
1622,7010,5017,10.86
1623,5543,6545,12.14
1624,75,7320,15.62
1625,7291,4976,14.38
1626,569,4145,13.65
1627,1013,7129,2.26
1628,6647,2885,10.05
1629,5227,1725,16.47
1630,7493,9427,10.58
1631,3671,2197,6.35
1632,4132,9384,17.44
1633,3588,4428,19.19
1634,3629,7451,13.06
1635,1745,4041,3.69
1636,4848,7150,17.79
1637,2419,3920,16.05
1638,622,4321,7.96
1639,3485,4528,9.33
1640,2034,10228,5.56
1641,629,6649,19.48
1642,6932,746,4.56
1643,920,7822,1.35
1644,3020,7507,3.17
1645,2505,3831,13.18
1646,4669,2917,4.17
1647,6002,9667,19.41
1648,5297,971,11.07
1649,5065,2744,5.86
1650,3953,7614,1.18
1651,2708,6497,12.28
1652,2850,3633,12.51
1653,7284,7091,15.46
1654,867,112,11.98
1655,2291,7294,12.09
1656,520,8948,16.37
1657,6759,9107,10.47
1658,7090,4543,14.03
1659,1295,11005,2.50
1660,2300,2990,3.68
1661,3023,9476,16.55
1662,3729,9887,12.49
1663,192,1432,19.55
1664,3703,2960,7.73
1665,3776,9239,2.87
1666,7204,10712,4.07
1667,3130,8930,2.95
1668,3161,10280,18.00
1669,882,9218,0.97
1670,4172,1583,1.86
1671,6129,1482,5.29
1672,3941,7366,18.27
1673,657,5881,13.03
1674,6399,10787,17.18
1675,647,475,6.22
1676,7410,5557,4.87
1677,5844,9062,9.11
1678,5452,8082,11.36
1679,3148,10277,10.08
1680,6781,2429,5.84
1681,6022,4168,7.86
1682,1551,7489,8.46
1683,791,1772,6.07
1684,7481,2186,13.18
1685,4235,10504,9.54
1686,3035,8237,15.53
1687,6895,8774,16.87
1688,5784,6469,2.39
1689,2206,3484,6.65
1690,4548,3343,12.37
1691,7193,858,18.00
1692,699,2142,15.66
1693,1669,9872,2.96
1694,5902,7690,6.91
1695,563,7491,12.42
1696,6202,2998,5.60
1697,6671,1471,18.12
1698,3391,2230,14.04
1699,5940,9947,17.72
1700,6062,8310,5.05
1701,3526,865,15.88
1702,3415,9909,12.06
1703,5838,6864,11.63
1704,3374,4535,16.87
1705,1596,4331,7.99
1706,4116,10628,5.97
1707,6293,8506,19.39
1708,2271,7878,2.11
1709,22,4188,10.13
1710,730,736,2.51
1711,6543,4297,7.19
1712,4961,7409,0.64
1713,2567,1891,16.80
1714,6004,10972,0.00
1715,1222,4084,11.09
1716,4513,2127,9.67
1717,1683,2250,2.04
1718,1889,10363,1.84
1719,484,610,18.27
1720,4324,68,13.76
1721,398,7051,15.55
1722,131,5525,1.95
1723,3685,40,11.99
1724,6598,9574,12.04
1725,4415,932,5.13
1726,6115,7756,19.53
1727,4071,7672,5.38
1728,589,9698,17.97
1729,5936,3241,15.80
1730,1082,1568,1.24
1731,4666,9745,15.00
1732,2290,11041,6.61
1733,6531,6010,9.96
1734,7506,2759,1.11
1735,142,6384,10.67
1736,3441,4710,17.30
1737,2987,1752,9.11
1738,975,5014,14.62
1739,7109,10375,15.98
1740,7275,5128,10.62
1741,6696,8721,15.70
1742,7020,1134,0.67
1743,6558,1426,15.25
1744,2023,5235,16.62
1745,5060,3574,11.08
1746,2438,8308,9.15
1747,2582,9592,16.02
1748,939,2514,18.42
1749,2773,608,18.94
1750,1311,767,3.37
1751,4306,1248,12.50
1752,2578,6713,13.78
1753,5304,7008,14.90
1754,4064,8151,7.84
1755,2783,2717,8.83
1756,6839,1148,4.50
1757,2367,5902,15.38
1758,6970,5429,5.29
1759,1317,8638,4.48
1760,2381,5403,10.45
1761,4742,7312,11.35
1762,89,7671,16.72
1763,7262,2034,12.66
1764,3359,8168,16.59
1765,1163,2743,15.31
1766,2849,4005,6.97
1767,886,9840,3.40
1768,6509,7061,8.84
1769,1949,288,11.26
1770,4789,6091,14.76
1771,1134,3965,4.76
1772,3635,552,0.44
1773,6816,4231,7.56
1774,1009,6397,6.39
1775,2549,2,2.18
1776,2457,1213,8.80
1777,6008,4135,15.32
1778,4763,5299,16.05
1779,7001,1180,8.99
1780,5016,4882,3.35
1781,1264,7012,10.34
1782,3038,1702,10.78
1783,3907,7393,2.98
1784,6958,10858,2.41
1785,167,8225,4.69
1786,1278,1751,6.22
1787,5037,2986,19.54
1788,652,295,1.58
1789,663,11077,1.43
1790,4846,6096,4.08
1791,6051,1239,3.40
1792,2418,1026,14.69
1793,619,1874,14.60
1794,1210,933,14.48
1795,5124,7152,12.59
1796,2715,3033,15.18
1797,4344,2392,15.35
1798,6880,6579,14.54
1799,3166,1277,10.18
1800,6693,9190,19.64
1801,3618,4278,16.25
1802,7038,7147,7.60
1803,6625,10980,0.16
1804,1077,3367,2.55
1805,3513,5807,4.05
1806,4644,3852,1.91
1807,7063,3688,18.03
1808,4597,8554,0.65
1809,3172,31,7.27
1810,6585,7481,0.45
1811,3206,3292,11.62
1812,3906,3007,3.97
1813,3201,4566,10.97
1814,3696,8274,10.88
1815,3806,8845,7.47
1816,2199,2373,10.10
1817,3675,2431,17.94
1818,4350,6018,14.64
1819,5436,1214,2.46
1820,3258,9084,11.62
1821,5344,6299,18.56
1822,2680,9883,11.59
1823,6351,7915,3.79
1824,949,1602,7.88
1825,3917,3335,3.24
1826,1349,9902,18.56
1827,32,7581,10.08
1828,3081,8815,3.83
1829,640,5213,11.00
1830,113,7705,5.38
1831,4024,8484,3.90
1832,5996,1046,19.28
1833,3792,8544,14.61
1834,6779,2618,19.95
1835,3699,652,9.97
1836,1513,3085,3.42
1837,2426,1347,12.70
1838,1713,5741,8.20
1839,2159,3917,5.66
1840,3849,10713,13.18
1841,7311,5168,14.96
1842,486,9496,19.68
1843,2978,9399,19.85
1844,3104,4661,0.06
1845,3095,2211,18.01
1846,7110,6368,12.65
1847,4300,3832,6.86
1848,5424,10368,10.37
1849,628,9418,19.94
1850,6435,6493,17.36
1851,5556,3302,3.05
1852,7167,588,16.61
1853,2428,981,18.69
1854,770,10794,5.98
1855,3574,9582,1.37
1856,5582,382,10.11
1857,6414,10767,3.29
1858,1078,3410,9.23
1859,1383,646,13.45
1860,245,3163,10.65
1861,6592,5830,13.07
1862,1660,8238,0.76
1863,6755,6880,4.30
1864,3168,381,13.77
1865,6469,10190,8.18
1866,7510,985,9.80
1867,1049,7303,13.90
1868,6180,10351,17.96
1869,5371,10179,17.22
1870,4866,8497,7.94
1871,2953,3008,9.04
1872,5342,10470,1.16
1873,6860,2278,1.24
1874,5368,3657,17.62
1875,4109,6668,0.96
1876,6772,5994,3.90
1877,1030,8896,17.76
1878,3433,6735,12.29
1879,4479,9948,18.26
1880,1299,4443,8.68
1881,155,96,19.69
1882,478,1065,0.60
1883,3077,9960,7.48
1884,5260,8402,5.32
1885,5643,1318,12.58
1886,5901,5126,7.37
1887,345,1861,0.76
1888,3354,9613,10.34
1889,1487,7031,0.96
1890,780,8372,9.53
1891,2745,7286,18.37
1892,7097,11036,0.15
1893,6573,6956,16.91
1894,4992,1385,1.14
1895,4462,6245,12.62
1896,3189,9859,4.32
1897,6690,2302,11.80
1898,7133,2477,3.50
1899,5339,3894,1.45
1900,4434,444,15.30
1901,5737,1726,8.53
1902,2499,1791,11.17
1903,4277,4012,3.41
1904,4141,7656,14.13
1905,7313,699,18.88
1906,3508,7444,5.50
1907,2258,5041,2.27
1908,9,10600,6.02
1909,840,5908,8.97
1910,2060,2945,5.43
1911,1908,7145,5.22
1912,4278,7670,17.98
1913,5169,7606,15.25
1914,496,4593,19.38
1915,5944,4852,9.43
1916,7393,10310,17.85
1917,2846,4281,5.52
1918,2898,7790,2.52
1919,5511,10638,17.19
1920,2432,197,8.52
1921,1416,6190,10.77
1922,4318,3268,19.46
1923,5624,1971,19.80
1924,2055,4121,2.39
1925,3124,4908,16.87
1926,1181,6524,19.40
1927,6113,3332,19.70
1928,1357,10146,11.73
1929,3230,1098,8.26
1930,5331,1211,1.32
1931,1233,3626,17.68
1932,4594,8582,14.07
1933,1022,7511,12.30
1934,750,465,10.90
1935,3994,9244,18.34
1936,2006,1829,12.07
1937,6959,4859,1.86
1938,4118,7651,3.63
1939,2219,5736,4.62
1940,6292,6591,14.16
1941,5071,9537,5.38
1942,3835,4590,0.07
1943,5322,9514,2.01
1944,4560,4054,15.77
1945,3070,5847,1.08
1946,578,8540,9.38
1947,3853,3901,12.70
1948,4837,2769,3.39
1949,1844,5588,16.86
1950,3381,2654,12.54
1951,7323,6085,5.69
1952,7165,7266,11.93
1953,2014,8241,3.92
1954,794,10103,5.61
1955,4382,7279,11.31
1956,3395,6048,8.90
1957,3534,9219,13.67
1958,4239,7097,8.66
1959,3824,2735,19.92
1960,1944,2909,16.74
1961,7132,8012,0.50
1962,994,9194,7.73
1963,4223,11011,8.89
1964,3327,1005,7.24
1965,6,6466,2.56
1966,4446,7457,16.75
1967,2919,6329,2.57
1968,617,3804,16.59
1969,6939,7109,16.21
1970,3590,10587,4.30
1971,7094,2276,1.28
1972,1391,9098,16.77
1973,6458,9732,17.11
1974,3991,3896,19.59
1975,3100,734,8.04
1976,4245,2860,0.59
1977,2305,993,13.28
1978,5469,6530,13.26
1979,883,5517,3.42
1980,2873,5252,0.27
1981,6419,2258,15.78
1982,5490,3730,15.29
1983,3564,6161,6.95
1984,3396,620,14.82
1985,6797,8236,6.39
1986,4791,7068,10.95
1987,5352,11073,1.85
1988,5083,9726,6.09
1989,6676,6869,8.39
1990,3497,8176,5.92
1991,1982,5287,14.83
1992,348,6809,1.06
1993,1851,10696,11.27
1994,6448,8292,5.79
1995,1511,3157,1.14
1996,1864,8854,13.55
1997,5128,4769,2.23
1998,4165,10183,3.50
1999,2414,10679,11.57
2000,1679,4122,16.96
2001,6382,243,15.88
2002,4332,4083,11.20
2003,6011,8502,0.70
2004,1072,8778,4.54
2005,7241,3022,8.65
2006,6155,6448,16.44
2007,7252,6394,15.37
2008,6568,2940,2.93
2009,1246,9365,1.62
2010,6979,2709,7.61
2011,6841,6901,6.20
2012,1985,10229,0.48
2013,3078,6692,13.55
2014,1934,7785,2.28
2015,2583,2153,19.21
2016,4017,6772,17.65
2017,4030,10434,16.44
2018,5281,165,2.36
2019,2545,7124,2.52
2020,4298,8916,15.29
2021,6468,9687,15.75
2022,1549,9972,5.56
2023,6912,8365,11.71
2024,1981,507,7.37
2025,3332,10919,12.99
2026,1618,9761,10.21
2027,6134,6801,5.74
2028,1398,522,6.03
2029,6809,7281,13.67
2030,5522,849,9.05
2031,3408,10559,13.11
2032,7527,8658,15.75
2033,5502,1982,10.61
2034,585,2576,17.51
2035,6905,2035,5.91
2036,3268,2683,9.47
2037,130,337,16.30
2038,6262,6464,0.80
2039,984,4137,2.60
2040,2716,2757,6.28
2041,6529,9727,4.72
2042,7017,3922,11.71
2043,929,5834,9.08
2044,4170,1945,11.04
2045,2241,10475,3.54
2046,2918,10493,3.99
2047,7342,8232,0.58
2048,3316,9288,1.67
2049,4285,1395,1.22
2050,4731,10390,3.15
2051,4956,10275,14.63
2052,6665,9319,11.02
2053,4096,3360,0.44
2054,1169,3220,1.58
2055,1587,1095,7.70
2056,5354,3748,2.38
2057,566,8591,13.20
2058,4682,5849,12.99
2059,4095,8101,12.66
2060,3311,2868,0.10
2061,1281,6583,14.03
2062,372,7664,18.45
2063,3645,4542,6.13
2064,3088,9174,14.58
2065,7268,9893,18.65
2066,5249,3651,11.53
2067,7279,1961,5.27
2068,2585,2300,7.25
2069,1990,6504,11.73
2070,1175,488,11.60
2071,5836,7029,5.88
2072,752,6088,13.52
2073,3288,637,3.64
2074,3200,3883,17.68
2075,4486,9760,1.52
2076,3872,2601,3.93
2077,204,2496,15.19
2078,2594,340,14.56
2079,4515,7611,1.38
2080,3827,10799,11.86
2081,3155,8649,11.52
2082,4852,52,17.05
2083,4247,6373,5.39
2084,6986,2231,15.60
2085,6426,5019,0.45
2086,7115,5494,6.76
2087,7537,9783,12.12
2088,6834,5783,16.87
2089,4884,4219,0.29
2090,4936,4677,9.95
2091,679,6489,8.00
2092,3167,7000,14.72
2093,2694,5215,11.06
2094,3449,2563,11.87
2095,7065,9132,0.31
2096,1259,4702,11.80
2097,5197,2577,3.72
2098,1928,7796,19.20
2099,1840,8698,16.43
2100,4851,4490,10.33
2101,812,5384,19.10
2102,2865,9868,12.33
2103,5540,1966,2.20
2104,4433,10488,3.73
2105,1290,7852,8.85
2106,6871,3200,2.78
2107,1951,1145,19.70
2108,4625,2970,8.58
2109,2486,7176,12.60
2110,6030,2995,1.78
2111,4241,10666,17.36
2112,1953,2927,14.86
2113,4822,3904,16.52
2114,3118,2817,11.59
2115,6656,1608,9.93
2116,3231,7501,12.67
2117,2902,5766,5.85
2118,7026,6975,0.46
2119,7216,4230,9.54
2120,6043,561,3.66
2121,5748,4421,12.51
2122,415,6570,0.54
2123,1738,8154,13.71
2124,7098,1742,0.49
2125,5,4784,17.66
2126,5775,3993,14.18
2127,2868,10095,13.69
2128,3403,4215,14.35
2129,1433,6754,2.61
2130,6705,6099,6.60
2131,3385,19,17.99
2132,2520,3543,14.04
2133,4820,6436,0.25
2134,3924,2366,7.53
2135,2395,7192,18.90
2136,5045,6846,18.26
2137,7085,7944,10.34
2138,2001,7982,7.06
2139,1344,3213,15.39
2140,6708,1896,5.84
2141,2717,9889,4.31
2142,2218,9169,7.13
2143,6370,5874,18.46
2144,1084,5131,16.92
2145,2595,10588,16.32
2146,5963,2092,18.83
2147,1402,4028,0.20
2148,4090,4305,5.15
2149,1129,10530,9.39
2150,6670,9546,4.25
2151,3370,30,19.58
2152,7365,5974,16.38
2153,5401,9488,8.82
2154,4349,4536,10.65
2155,4274,10170,13.70
2156,6863,5676,0.61
2157,3217,7187,19.30
